Transport,route_name,route_link,Date,busname,bustype,departing_time,duration,bp_time,star_rating,price,seats_available
UPSRTC,Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,2024-07-24,UPSRTC - VKS0001,Janrath AC Seater 2+2,13:30,07h 30m,21:00,2.0,574,36
UPSRTC,Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,2024-07-24,UPSRTC - AZN0012,Ordinary Non AC Seater 2+3,14:30,09h 15m,23:45,3.3,409,52
UPSRTC,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2024-07-24,UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,00:01,02h 59m,03:00,3.3,259,52
UPSRTC,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2024-07-24,UPSRTC - AYD0038,Ordinary Non AC Seater 2+3,01:05,02h 25m,03:30,3.3,197,52
UPSRTC,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2024-07-24,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,01:11,02h 44m,03:55,3.3,224,52
UPSRTC,Lucknow to Ayodhya,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,2024-07-24,UPSRTC - BDV0079,Janrath AC Seater 2+2,03:00,03h 30m,06:30,3.3,383,36
UPSRTC,Aligarh (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,2024-07-24,UPSRTC - ALI0161,Janrath AC Seater 2+2,07:59,08h 46m,16:45,3.3,948,36
UPSRTC,Aligarh (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,2024-07-24,UPSRTC - ALI0065,Janrath AC Seater 2+2,08:00,08h 30m,16:30,4.1,948,36
UPSRTC,Aligarh (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,2024-07-24,UPSRTC - BDV0079,Janrath AC Seater 2+2,16:59,08h 31m,01:30,3.3,948,36
UPSRTC,Aligarh (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,2024-07-24,UPSRTC - HTR0132,Ordinary Non AC Seater 2+3,19:00,09h 30m,04:30,3.3,655,52
UPSRTC,Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,2024-07-24,UPSRTC - RBL0105,Ordinary Non AC Seater 2+3,13:00,16h 00m,05:00,3.3,778,52
UPSRTC,Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,2024-07-24,UPSRTC - ALM0032,A/C Sleeper (2+1),20:00,11h 47m,07:47,3.5,1537,21
UPSRTC,Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,2024-07-24,UPSRTC - CBG0092,Pink Express AC Seater 2+2,21:01,10h 59m,08:00,3.1,1170,41
UPSRTC,Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,2024-07-24,KN Nehra Travels,A/C Seater / Sleeper (2+1),20:00,11h 00m,07:00,4.3,1499,25
UPSRTC,Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,2024-07-24,UPSRTC - AKP0219,Ordinary Non AC Seater 2+3,00:47,02h 00m,02:47,3.3,142,52
UPSRTC,Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,2024-07-24,UPSRTC - HMR0032,Ordinary Non AC Seater 2+3,00:51,02h 19m,03:10,3.3,146,52
UPSRTC,Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,2024-07-24,UPSRTC - BLP0095,Ordinary Non AC Seater 2+3,00:51,02h 39m,03:30,3.3,146,52
UPSRTC,Lucknow to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-kanpur,2024-07-24,UPSRTC - HMR0036,Ordinary Non AC Seater 2+3,01:16,02h 54m,04:10,3.3,146,52
UPSRTC,Delhi to Etah (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-etah-up,2024-07-24,UPSRTC - NDD0257,Ordinary Non AC Seater 2+3,05:36,05h 24m,11:00,3.3,319,52
UPSRTC,Delhi to Etah (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-etah-up,2024-07-24,UPSRTC - NDD0265,Ordinary Non AC Seater 2+3,06:26,05h 04m,11:30,3.3,319,52
UPSRTC,Delhi to Etah (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-etah-up,2024-07-24,UPSRTC - FKP0028,Janrath AC Seater 2+2,08:00,05h 47m,13:47,3.7,501,36
UPSRTC,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar,2024-07-24,UPSRTC - GRH0087,Ordinary Non AC Seater 2+3,04:35,07h 55m,12:30,3.3,368,52
UPSRTC,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar,2024-07-24,UPSRTC - GRH0083,Ordinary Non AC Seater 2+3,05:05,07h 50m,12:55,3.3,368,52
UPSRTC,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar,2024-07-24,UPSRTC - GRH0084,Ordinary Non AC Seater 2+3,05:35,07h 50m,13:25,3.3,368,52
UPSRTC,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar,2024-07-24,UPSRTC - NJB0099,Ordinary Non AC Seater 2+3,08:10,06h 20m,14:30,3.3,379,52
UPSRTC,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar,2024-07-24,UPSRTC - NJB0103,Ordinary Non AC Seater 2+3,08:40,06h 10m,14:50,3.3,379,52
UPSRTC,Allahabad to Varanasi,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,2024-07-24,UPSRTC - KDN0003,Janrath AC Seater 2+3,00:30,02h 55m,03:25,3.3,258,48
UPSRTC,Allahabad to Varanasi,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,2024-07-24,UPSRTC - CBG0144,Shatabdi AC Seater 2+2,02:30,03h 00m,05:30,3.3,296,37
UPSRTC,Allahabad to Varanasi,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,2024-07-24,UPSRTC - CNT0027,Janrath AC Seater 2+3,04:03,03h 10m,07:13,3.3,258,46
UPSRTC,Allahabad to Varanasi,https://www.redbus.in/bus-tickets/allahabad-to-varanasi,2024-07-24,UPSRTC - CNT0007,Janrath AC Seater 2+3,04:15,03h 15m,07:30,3.3,258,48
UPSRTC,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,2024-07-24,UPSRTC - MDD0004,Janrath AC Seater 2+2,05:15,04h 00m,09:15,3.3,382,36
UPSRTC,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,2024-07-24,UPSRTC - MDD0010,Janrath AC Seater 2+2,06:15,04h 00m,10:15,4.1,382,36
UPSRTC,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,2024-07-24,UPSRTC - MDD0016,Janrath AC Seater 2+2,07:15,04h 00m,11:15,3.3,382,35
UPSRTC,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,2024-07-24,UPSRTC - MDD0044,Ordinary Non AC Seater 2+3,07:30,04h 00m,11:30,3.3,294,52
UPSRTC,Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,2024-07-24,UPSRTC - RAT0034,Ordinary Non AC Seater 2+3,03:20,02h 40m,06:00,3.3,201,52
UPSRTC,Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,2024-07-24,UPSRTC - RAT0032,Ordinary Non AC Seater 2+3,04:00,03h 55m,07:55,3.3,201,52
UPSRTC,Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,2024-07-24,UPSRTC - ORI0082,Ordinary Non AC Seater 2+3,04:51,01h 49m,06:40,3.3,201,52
UPSRTC,Varanasi to Allahabad,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,2024-07-24,UPSRTC - CNT0062,Janrath AC Seater 2+2,05:28,02h 59m,08:27,3.3,296,36
UPSRTC,Lucknow to Jaunpur,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,2024-07-24,UPSRTC - KSH0026,Janrath AC Seater 2+2,00:30,06h 45m,07:15,3.3,554,36
UPSRTC,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,2024-07-24,UPSRTC - SJP0200,Ordinary Non AC Seater 2+3,07:00,07h 20m,14:20,3.3,584,52
UPSRTC,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,2024-07-24,UPSRTC - AZS0009,Janrath AC Seater 2+2,06:00,05h 00m,11:00,3.3,666,36
UPSRTC,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,2024-07-24,UPSRTC - KRJ0038,Janrath AC Seater 2+3,07:00,06h 30m,13:30,3.3,575,48
UPSRTC,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,2024-07-24,UPSRTC - CBG0056,Ordinary Non AC Seater 2+3,07:30,05h 00m,12:30,3.3,421,52
UPSRTC,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,2024-07-24,UPSRTC - CBG0142,Ordinary Non AC Seater 2+3,07:30,05h 30m,13:00,3.3,457,52
UPSRTC,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,2024-07-24,UPSRTC - AMT0035,Ordinary Non AC Seater 2+3,05:15,06h 15m,11:30,3.3,379,52
UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,2024-07-24,UPSRTC - BRH0020,Ordinary Non AC Seater 2+3,01:00,02h 10m,03:10,3.3,150,52
UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,2024-07-24,UPSRTC - JHD0027,Ordinary Non AC Seater 2+3,02:30,02h 30m,05:00,3.3,146,52
UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,2024-07-24,UPSRTC - JHD0029,Ordinary Non AC Seater 2+3,03:15,02h 15m,05:30,3.3,146,52
UPSRTC,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,2024-07-24,UPSRTC - JHD0032,Ordinary Non AC Seater 2+3,05:00,02h 30m,07:30,3.3,146,52
UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,2024-07-24,UPSRTC - HTR0064,Ordinary Non AC Seater 2+3,11:00,10h 00m,21:00,3.3,617,52
UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,2024-07-24,UPSRTC - SKB0007,Ordinary Non AC Seater 2+3,11:15,11h 45m,23:00,3.3,615,52
UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,2024-07-24,UPSRTC - HTR0048,Ordinary Non AC Seater 2+3,14:30,09h 15m,23:45,3.3,616,52
UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,2024-07-24,UPSRTC - ALI0160,Janrath AC Seater 2+2,16:27,10h 53m,03:20,3.3,927,36
UPSRTC,Agra to Haridwar,https://www.redbus.in/bus-tickets/agra-to-haridwar,2024-07-24,UPSRTC - ALI0062,Janrath AC Seater 2+2,16:28,10h 37m,03:05,3.3,927,36
UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,2024-07-24,UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,00:01,05h 29m,05:30,3.3,451,52
UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,2024-07-24,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,01:11,05h 19m,06:30,3.3,416,52
UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,2024-07-24,UPSRTC - SBD0041,Janrath AC Seater 2+2,01:30,06h 00m,07:30,3.3,661,36
UPSRTC,Lucknow to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,2024-07-24,UPSRTC - BST0022,Ordinary Non AC Seater 2+3,03:00,06h 00m,09:00,3.3,451,52
UPSRTC,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,2024-07-24,UPSRTC - LNI0100,Ordinary Non AC Seater 2+3,06:30,06h 35m,13:05,3.3,478,52
UPSRTC,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,2024-07-24,UPSRTC - GRH0068,Ordinary Non AC Seater 2+3,06:30,08h 00m,14:30,3.3,478,52
UPSRTC,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,2024-07-24,UPSRTC - GRH0013,Ordinary Non AC Seater 2+3,07:45,07h 00m,14:45,1.0,478,52
UPSRTC,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,2024-07-24,UPSRTC - SBD0097,Janrath AC Seater 2+2,08:30,06h 00m,14:30,4.1,665,36
UPSRTC,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani,2024-07-24,UPSRTC - SBD0062,Ordinary Non AC Seater 2+3,08:31,05h 59m,14:30,2.8,478,52
Chandigarh Transport Undertaking (CTU),Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,2024-07-24,HRTC - 6748,Ordinary 3+2 Non AC Seater,14:05,06h 25m,20:30,3.9,333,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,2024-07-24,HRTC - 1548,Ordinary 3+2 Non AC Seater,14:20,06h 25m,20:45,3.9,342,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,2024-07-24,HRTC - 1528,Ordinary 3+2 Non AC Seater,18:40,05h 50m,00:30,3.9,356,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,2024-07-24,HRTC - 1537,Ordinary 3+2 Non AC Seater,21:00,06h 30m,03:30,3.9,354,26
Chandigarh Transport Undertaking (CTU),Vrindavan to Chandigarh,https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh,2024-07-24,HRTC - 587,Ordinary 3+2 Non AC Seater,14:00,09h 05m,23:05,3.9,455,34
Chandigarh Transport Undertaking (CTU),Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,2024-07-24,HRTC - 6747,Ordinary 3+2 Non AC Seater,05:00,04h 31m,09:31,3.9,333,27
Chandigarh Transport Undertaking (CTU),Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,2024-07-24,HRTC - 964,Ordinary 3+2 Non AC Seater,05:45,06h 55m,12:40,3.9,362,37
Chandigarh Transport Undertaking (CTU),Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,2024-07-24,HRTC - 950,Ordinary 3+2 Non AC Seater,06:45,06h 10m,12:55,3.9,358,17
Chandigarh Transport Undertaking (CTU),Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,2024-07-24,HRTC - 6676,,07:50,07h 10m,15:00,,356,0
Chandigarh Transport Undertaking (CTU),Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,2024-07-24,HRTC - 1265,Ordinary 3+2 Non AC Seater,08:10,08h 20m,16:30,3.9,409,39
Chandigarh Transport Undertaking (CTU),Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,2024-07-24,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,14:50,07h 10m,22:00,3.9,724,30
Chandigarh Transport Undertaking (CTU),Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,2024-07-24,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,07h 50m,02:30,3.9,429,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,2024-07-24,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,06h 30m,04:40,4.4,724,33
Chandigarh Transport Undertaking (CTU),Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,2024-07-24,HRTC - 1402,Ordinary 3+2 Non AC Seater,10:40,10h 20m,21:00,3.9,430,37
Chandigarh Transport Undertaking (CTU),Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,2024-07-24,HRTC - 1405,Ordinary 3+2 Non AC Seater,12:30,11h 15m,23:45,3.9,515,37
Chandigarh Transport Undertaking (CTU),Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,2024-07-24,HRTC - 1403,Ordinary 3+2 Non AC Seater,14:20,09h 10m,23:30,3.9,439,37
Chandigarh Transport Undertaking (CTU),Pathankot to Chandigarh,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,2024-07-24,HRTC - 1414,Ordinary 3+2 Non AC Seater,14:50,09h 09m,23:59,3.9,416,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,2024-07-24,HRTC - 902,Ordinary 3+2 Non AC Seater,01:25,05h 35m,07:00,3.9,309,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,2024-07-24,HRTC - 761,Ordinary 3+2 Non AC Seater,21:00,07h 00m,04:00,3.9,388,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,2024-07-24,HRTC - 752,Ordinary 3+2 Non AC Seater,22:00,07h 30m,05:30,3.9,401,27
Chandigarh Transport Undertaking (CTU),Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,2024-07-24,HRTC - 685,Ordinary 3+2 Non AC Seater,23:40,07h 20m,07:00,3.9,388,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,2024-07-24,HRTC - 955,Ordinary 3+2 Non AC Seater,23:55,04h 35m,04:30,3.9,309,36
Chandigarh Transport Undertaking (CTU),Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,2024-07-24,HRTC - 906,Ordinary 3+2 Non AC Seater,04:00,08h 15m,12:15,3.9,434,37
Chandigarh Transport Undertaking (CTU),Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,2024-07-24,HRTC - 906,Ordinary 3+2 Non AC Seater,05:00,07h 15m,12:15,3.9,412,37
Chandigarh Transport Undertaking (CTU),Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,2024-07-24,HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,05:40,09h 00m,14:40,3.9,760,29
Chandigarh Transport Undertaking (CTU),Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,2024-07-24,HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,06:40,08h 15m,14:55,3.9,724,27
Chandigarh Transport Undertaking (CTU),Chandigarh to Katra (jammu and kashmir),https://www.redbus.in/bus-tickets/chandigarh-to-katra,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165910,HVAC Seater (2+3),08:50,11h 00m,19:50,4.6,640,47
Chandigarh Transport Undertaking (CTU),Chandigarh to Katra (jammu and kashmir),https://www.redbus.in/bus-tickets/chandigarh-to-katra,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165847,HVAC Seater (2+3),12:50,11h 00m,23:50,4.2,640,47
Chandigarh Transport Undertaking (CTU),Chandigarh to Katra (jammu and kashmir),https://www.redbus.in/bus-tickets/chandigarh-to-katra,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165912,HVAC Seater (2+3),14:32,11h 00m,01:32,3.5,640,47
Chandigarh Transport Undertaking (CTU),Chandigarh to Katra (jammu and kashmir),https://www.redbus.in/bus-tickets/chandigarh-to-katra,2024-07-24,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,08h 25m,07:30,4.4,542,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Una (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-una,2024-07-24,HRTC - 1268,Ordinary 3+2 Non AC Seater,04:50,02h 20m,07:10,3.9,162,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Una (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-una,2024-07-24,HRTC - 1531,Ordinary 3+2 Non AC Seater,06:48,03h 42m,10:30,3.9,172,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Una (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-una,2024-07-24,HRTC - 1555,A/C Executive (2+3),08:05,02h 45m,10:50,4.6,192,44
Chandigarh Transport Undertaking (CTU),Chandigarh to Una (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-una,2024-07-24,HRTC - 1265,Ordinary 3+2 Non AC Seater,08:10,03h 00m,11:10,3.9,152,39
Chandigarh Transport Undertaking (CTU),Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,2024-07-24,HRTC - 545,Ordinary 3+2 Non AC Seater,00:20,09h 10m,09:30,3.9,549,36
Chandigarh Transport Undertaking (CTU),Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,2024-07-24,HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,08h 10m,17:00,3.9,920,21
Chandigarh Transport Undertaking (CTU),Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,2024-07-24,HRTC - 1545,Ordinary 3+2 Non AC Seater,08:55,08h 35m,17:30,3.9,559,27
Chandigarh Transport Undertaking (CTU),Chandigarh to Manali,https://www.redbus.in/bus-tickets/chandigarh-to-manali,2024-07-24,HRTC - 508,A/C Executive (2+3),12:00,08h 10m,20:10,3.4,569,42
Chandigarh Transport Undertaking (CTU),Jawala Ji to Chandigarh,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,2024-07-24,HRTC - 495,Ordinary 3+2 Non AC Seater,06:25,05h 05m,11:30,3.9,310,27
Chandigarh Transport Undertaking (CTU),Jawala Ji to Chandigarh,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,2024-07-24,HRTC - 982,Ordinary 3+2 Non AC Seater,07:25,05h 50m,13:15,3.0,324,36
Chandigarh Transport Undertaking (CTU),Jawala Ji to Chandigarh,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,2024-07-24,HRTC - 1309,Ordinary 3+2 Non AC Seater,08:00,06h 10m,14:10,3.9,318,37
Chandigarh Transport Undertaking (CTU),Jawala Ji to Chandigarh,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,2024-07-24,HRTC - 1108,Ordinary 3+2 Non AC Seater,10:26,06h 04m,16:30,3.9,308,33
Chandigarh Transport Undertaking (CTU),Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,2024-07-24,HRTC - 1226,Ordinary 3+2 Non AC Seater,04:45,04h 55m,09:40,3.9,391,37
Chandigarh Transport Undertaking (CTU),Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,2024-07-24,HRTC - 1206,Ordinary 3+2 Non AC Seater,11:00,05h 40m,16:40,3.9,304,37
Chandigarh Transport Undertaking (CTU),Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,2024-07-24,HRTC - 1207,Ordinary 3+2 Non AC Seater,11:50,08h 50m,20:40,3.9,388,37
Chandigarh Transport Undertaking (CTU),Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,2024-07-24,HRTC - 1231,Ordinary 3+2 Non AC Seater,13:40,09h 00m,22:40,3.9,411,37
Chandigarh Transport Undertaking (CTU),Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165911,HVAC Seater (2+3),05:30,11h 00m,16:30,2.6,640,47
Chandigarh Transport Undertaking (CTU),Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165848,HVAC Seater (2+3),06:00,11h 00m,17:00,3.3,640,47
Chandigarh Transport Undertaking (CTU),Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,2024-07-24,Chandigarh Transport Undertaking (CTU) - 165913,HVAC Seater (2+3),10:15,11h 00m,21:15,4.2,640,47
Chandigarh Transport Undertaking (CTU),Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,2024-07-24,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),20:00,08h 50m,04:50,4.7,684,30
Chandigarh Transport Undertaking (CTU),Chandigarh to Jawala Ji,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,2024-07-24,HRTC - 1265,Ordinary 3+2 Non AC Seater,08:10,05h 50m,14:00,3.9,293,39
Chandigarh Transport Undertaking (CTU),Chandigarh to Jawala Ji,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,2024-07-24,HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,05h 45m,21:45,3.9,318,37
Chandigarh Transport Undertaking (CTU),Chandigarh to Jawala Ji,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,2024-07-24,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,05h 20m,00:00,3.9,293,35
PEPSU (Punjab),Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,2024-07-24,PEPSU (Punjab) - 66695,Volvo AC Seater (2+2),04:20,05h 01m,09:21,3.6,692,39
PEPSU (Punjab),Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,2024-07-24,PEPSU (Punjab) - 66646,Volvo AC Seater (2+2),05:00,05h 01m,10:01,4.1,692,20
PEPSU (Punjab),Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,2024-07-24,PEPSU (Punjab) - 66647,Volvo AC Seater (2+2),06:15,05h 01m,11:16,3.9,692,34
PEPSU (Punjab),Patiala to Delhi,https://www.redbus.in/bus-tickets/patiala-to-delhi,2024-07-24,PEPSU (Punjab) - 67139,AC Seater Hvac 2+2,09:05,05h 01m,14:06,3.1,440,31
